entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,hour_of_day,day_of_week,is_cold_start,time_since_last_session_hrs,distance_from_last_km,implied_travel_speed_kmh,failed_auth_entity_15m,failed_auth_ip_15m_distinct,is_new_resource,new_resources_last_10,is_off_hours,device_differs,os_differs,mac_differs,firmware_differs,session_duration_z
USE_abf3e3fc,User,2023-03-29 09:46:00,134.102.23.197,EU-Central,WebPortal,Password,300,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal,9,2,False,0.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0.08580845488063582
USE_14822f53,User,2023-03-29 10:42:00,205.248.63.192,Asia-East,Database,Cert,407,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal,10,2,False,60.11666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,1.1830180825145615
USE_37bb3eec,User,2023-03-29 10:43:00,21.9.176.92,US-East,API,Password,427,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal,10,2,False,3.3666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,1.3679911125681252
SER_e5d7b875,Service Account,2023-03-29 11:21:00,179.130.62.230,US-East,GitLab,Password,288,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal,11,2,False,35.78333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.019102035884176347
USE_a5e5a5ab,User,2023-03-29 11:23:00,124.224.226.204,US-East,GitLab,Biometric,261,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal,11,2,False,16.933333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.43989248614088505
USE_dc1110c1,User,2023-03-29 11:45:00,7.200.7.191,US-West,SSH,Biometric,294,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,11,2,False,114.21666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.23997945612102964
SER_9e8fc965,Service Account,2023-03-29 11:56:00,183.163.80.187,Asia-East,API,MFA,333,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,11,2,False,2.3666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.34636226958893546
USE_dc1110c1,User,2023-03-29 12:11:00,7.200.7.191,US-West,WebPortal,Biometric,389,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,12,2,False,0.43333333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6918574091966467
USE_d701410d,User,2023-03-29 12:43:00,183.128.248.174,Asia-East,VPN,MFA,300,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,12,2,False,19.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0.06082802719674374
USE_b4a69f3c,User,2023-03-29 13:26:00,92.4.59.68,Asia-South,Database,Password,361,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,13,2,False,28.283333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0,0.37208626960910607
USE_d453dd32,User,2023-03-29 13:47:00,37.27.79.204,Asia-East,VPN,MFA,463,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal,13,2,False,11.633333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1.660894835319448
SER_e5d7b875,Service Account,2023-03-29 14:03:00,179.130.62.230,US-East,GitLab,Password,338,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal,14,2,False,2.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0.48187513351393324
USE_04fc6d82,User,2023-03-29 14:30:00,210.133.45.128,EU-Central,VPN,MFA,331,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal,14,2,False,13.966666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.24630330610250334
USE_2095eef6,User,2023-03-29 14:41:00,4.0.212.212,US-East,VPN,Biometric,148,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,14,2,False,20.9,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.4190809331410414
EDG_79a28903,Edge Device,2023-03-29 15:21:00,41.113.207.17,Asia-East,API,Password,36,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal,15,2,False,11.566666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-2.476976682242005
USE_1d9af659,User,2023-03-29 15:30:00,11.39.14.79,US-East,WebPortal,Token,338,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal,15,2,False,15.433333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6061860312823357
USE_d701410d,User,2023-03-29 15:54:00,183.128.248.174,Asia-East,VPN,MFA,290,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,15,2,False,3.183333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.04412474156443372
USE_37bb3eec,User,2023-03-29 16:31:00,21.9.176.92,US-East,API,Password,248,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal,16,2,False,5.8,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.4079311404565896
EDG_07a0ca6e,Edge Device,2023-03-29 17:00:00,154.217.105.169,US-East,SSH,Biometric,324,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal,17,2,False,32.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0.23707094437827866
USE_04fc6d82,User,2023-03-29 17:21:00,210.133.45.128,EU-Central,VPN,MFA,293,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal,17,2,False,2.85,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.08533451948567532
USE_2095eef6,User,2023-03-29 18:20:00,4.0.212.212,US-East,VPN,Biometric,412,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,18,2,False,3.65,0.0,0.0,0,0,0,0,0,0,0,0,0,1.1755544412508228
USE_dc1110c1,User,2023-03-29 18:56:00,7.200.7.191,US-West,SSH,Biometric,308,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,18,2,False,6.75,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.10882775957655566
USE_e4855aa1,User,2023-03-29 19:09:00,2.124.69.109,Asia-East,GitLab,Token,225,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal,19,2,False,13.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.7941780766321114
USE_2095eef6,User,2023-03-29 19:46:00,4.0.212.212,US-East,FileServer,Biometric,399,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,19,2,False,1.4333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0331446289504604
USE_76f2dbfe,User,2023-03-29 20:24:00,222.102.248.179,US-West,SSH,Token,278,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal,20,2,False,22.683333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.35417337495856416
USE_b4a69f3c,User,2023-03-29 21:01:00,87.161.60.22,Asia-South,Database,Password,352,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,21,2,False,7.583333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2809302581896367
USE_474ebc19,User,2023-03-29 21:34:00,128.241.202.234,EU-Central,Database,Password,252,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal,21,2,False,13.633333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.4433205903519479
USE_54b4a482,User,2023-03-29 21:44:00,208.160.1.120,Asia-East,FileServer,Password,235,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal,21,2,False,29.166666666666668,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.5906953109060035
EDG_c7b5b2bc,Edge Device,2023-03-29 22:16:00,43.122.165.36,Asia-South,Database,MFA,308,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal,22,2,False,55.81666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.19523755604166015
USE_dc1110c1,User,2023-03-29 22:21:00,7.200.7.191,US-West,Database,Biometric,301,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,22,2,False,3.4166666666666665,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.177367081047508
USE_9360715f,User,2023-03-29 22:39:00,58.209.62.163,US-East,FileServer,Password,347,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal,22,2,False,29.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4810173619083301
USE_9360715f,User,2023-03-29 22:43:00,58.209.62.163,US-East,FileServer,Password,273,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal,22,2,False,0.06666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.20802491987308325
USE_2095eef6,User,2023-03-29 22:44:00,4.0.212.212,US-East,SSH,Biometric,116,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,22,2,False,2.966666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.7271366632490037
USE_d450281c,User,2023-03-29 23:20:00,192.106.87.91,Asia-East,SSH,Biometric,256,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal,23,2,False,44.916666666666664,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.34068296265135856
USE_474ebc19,User,2023-03-29 23:52:00,128.241.202.234,EU-Central,API,Password,379,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal,23,2,False,2.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8012544925825296
EDG_c84a7b28,Edge Device,2023-03-30 00:05:00,223.15.228.132,Asia-South,WebPortal,MFA,270,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal,0,3,False,68.88333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.2981293570764456
USE_1d9af659,User,2023-03-30 00:44:00,11.39.14.79,US-East,FileServer,Token,275,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal,0,3,False,9.233333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.116699939399541
USE_e49d681d,User,2023-03-30 01:41:00,107.108.89.218,EU-Central,Database,Token,398,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal,1,3,False,24.883333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1.055863732639978
USE_8a0f4efb,User,2023-03-30 02:32:00,9.239.162.25,Asia-East,API,Cert,228,NORMAL_OP,Android|e6:66:9f:cc:bf:e0|v4.5,normal,2,3,False,84.46666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6123378583259742
USE_bdd640fb,User,2023-03-30 02:52:00,178.200.51.240,US-East,SSH,Token,145,NORMAL_OP,macOS|ac:8c:7d:72:47:34|v2.2,normal,2,3,False,22.283333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.8264057533453204
USE_ceb81f9d,User,2023-03-30 02:54:00,196.162.142.93,Asia-East,FileServer,Biometric,283,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal,2,3,False,25.283333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.1714575753950713
USE_19db3ad0,User,2023-03-30 03:18:00,49.22.42.33,EU-Central,Database,Token,251,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal,3,3,False,55.65,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6095087938636126
USE_4d71c366,User,2023-03-30 03:59:00,212.249.109.229,US-East,SSH,Password,203,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal,3,3,False,18.25,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.0056522876066039
USE_1d9af659,User,2023-03-30 04:28:00,11.39.14.79,US-East,FileServer,Token,282,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal,4,3,False,3.7333333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.03570754983761801
USE_dc1110c1,User,2023-03-30 04:58:00,7.200.7.191,US-West,WebPortal,Biometric,349,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,4,3,False,6.616666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2995979494860934
USE_1d9af659,User,2023-03-30 05:28:00,11.39.14.79,US-East,FileServer,Token,299,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal,5,3,False,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.16061152780697488
USE_474ebc19,User,2023-03-30 05:30:00,128.241.202.234,EU-Central,Database,Password,330,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal,5,3,False,5.633333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0.31335107825677916
SER_eb1fa9f2,Service Account,2023-03-30 06:01:00,153.128.119.116,US-West,WebPortal,Biometric,481,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal,6,3,False,64.03333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,2.0404750998650893
USE_d701410d,User,2023-03-30 06:26:00,183.128.248.174,Asia-East,API,MFA,265,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,6,3,False,14.533333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.3068707288692704
USE_8181a8cc,User,2023-03-30 07:08:00,60.11.55.72,EU-Central,API,Biometric,327,NORMAL_OP,macOS|5e:87:43:b2:23:7d|v5.3,normal,7,3,False,73.43333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3500491965399825
USE_474ebc19,User,2023-03-30 07:48:00,128.241.202.234,EU-Central,GitLab,Password,249,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal,7,3,False,2.3,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.4864697358669758
USE_6e0d2648,User,2023-03-30 08:07:00,21.110.28.164,US-West,API,Password,215,NORMAL_OP,macOS|82:a4:ee:e2:e2:6d|v1.9,normal,8,3,False,46.7,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.9829732508423549
USE_6e068097,User,2023-03-30 08:11:00,47.248.75.145,Asia-South,WebPortal,Password,241,NORMAL_OP,EmbeddedOS|e6:41:15:9d:ba:14|v1.0,normal,8,3,False,39.733333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.5057069608516567
USE_b4a69f3c,User,2023-03-30 08:16:00,87.161.60.22,Asia-South,Database,Password,252,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,8,3,False,11.25,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.7112695939868463
SER_e5d7b875,Service Account,2023-03-30 08:23:00,179.130.62.230,US-East,GitLab,Password,335,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal,8,3,False,18.333333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4471446940160839
USE_19db3ad0,User,2023-03-30 09:12:00,49.22.42.33,EU-Central,Database,Token,534,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal,9,3,False,5.9,0.0,0.0,0,0,0,0,0,0,0,0,0,2.1214204048823175
USE_c0e9ab30,User,2023-03-30 09:18:00,209.224.87.90,Asia-East,Database,Token,228,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal,9,3,False,43.266666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.737936424209672
USE_b4a69f3c,User,2023-03-30 09:44:00,87.161.60.22,Asia-South,VPN,Password,258,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,9,3,False,1.4666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6455253570814129
USE_6e0d2648,User,2023-03-30 10:35:00,21.110.28.164,US-West,API,Password,293,NORMAL_OP,macOS|82:a4:ee:e2:e2:6d|v1.9,normal,10,3,False,2.466666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.1959713389825258
SER_eb1fa9f2,Service Account,2023-03-30 11:28:00,50.26.237.175,US-West,WebPortal,Biometric,339,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal,11,3,False,5.45,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5578974220338013
USE_4d71c366,User,2023-03-30 11:39:00,212.249.109.229,US-East,SSH,Password,326,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal,11,3,False,7.666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4685322800282078
USE_d0e6e660,User,2023-03-30 11:55:00,53.167.206.172,Asia-South,SSH,MFA,428,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal,11,3,False,27.35,0.0,0.0,0,0,0,0,0,0,0,0,0,1.2487396023320614
USE_18c26797,User,2023-03-30 12:37:00,88.57.232.68,Asia-East,SSH,Biometric,57,NORMAL_OP,iOS|88:b7:b0:87:16:eb|v2.7,normal,12,3,False,88.81666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-2.4936119359741067
USE_d450281c,User,2023-03-30 12:40:00,131.89.244.227,Asia-East,SSH,Biometric,61,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal,12,3,False,13.333333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-2.3345733321100233
SER_e5d7b875,Service Account,2023-03-30 13:36:00,179.130.62.230,US-East,GitLab,Password,250,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal,13,3,False,5.216666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.4184739378043759
USE_474ebc19,User,2023-03-30 14:01:00,128.241.202.234,EU-Central,API,Password,409,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal,14,3,False,6.216666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,1.100060586490919
SER_9e8fc965,Service Account,2023-03-30 14:03:00,183.163.80.187,Asia-East,Database,MFA,143,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,14,3,False,26.116666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.476044734641628
USE_b4a69f3c,User,2023-03-30 14:05:00,87.161.60.22,Asia-South,VPN,Password,1,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,14,3,False,4.35,0.0,0.0,0,0,0,0,0,0,0,0,0,-3.201664191744388
SER_eb1fa9f2,Service Account,2023-03-30 14:10:00,165.90.185.70,US-West,WebPortal,Biometric,357,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal,14,3,False,2.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7345757596160579
USE_04fc6d82,User,2023-03-30 14:25:00,210.133.45.128,EU-Central,FileServer,MFA,324,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal,14,3,False,21.066666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0.18611822069004175
USE_fc3d3348,User,2023-03-30 15:10:00,70.12.98.168,US-East,WebPortal,Password,190,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal,15,3,False,55.733333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.2806271086115777
USE_6e068097,User,2023-03-30 16:08:00,47.248.75.145,Asia-South,SSH,Password,201,NORMAL_OP,EmbeddedOS|e6:41:15:9d:ba:14|v1.0,normal,16,3,False,7.95,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.8616263918379407
USE_04fc6d82,User,2023-03-30 16:18:00,210.133.45.128,EU-Central,VPN,MFA,203,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal,16,3,False,1.8833333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.8790830808646058
USE_dc1110c1,User,2023-03-30 16:54:00,7.200.7.191,US-West,SSH,Biometric,311,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,16,3,False,11.933333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0805786848861727
USE_cac5b68c,User,2023-03-30 17:48:00,112.47.6.185,EU-Central,FileServer,Token,237,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal,17,3,False,42.18333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6096164686492159
USE_c0e9ab30,User,2023-03-30 18:01:00,209.224.87.90,Asia-East,Database,Token,349,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal,18,3,False,8.716666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5414447158688083
SER_9e8fc965,Service Account,2023-03-30 18:09:00,183.163.80.187,Asia-East,Database,MFA,14,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,18,3,False,4.1,0.0,0.0,0,0,0,0,0,0,0,0,0,-2.6767580053596878
EDG_07a0ca6e,Edge Device,2023-03-30 18:38:00,154.217.105.169,US-East,VPN,Biometric,214,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal,18,3,False,25.633333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.8623390079031626
USE_83f4a9a9,User,2023-03-30 19:11:00,102.25.2.248,US-East,GitLab,Password,187,NORMAL_OP,Android|ce:ab:2f:78:9e:73|v2.9,normal,19,3,False,51.7,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.0118921091609479
EDG_ae849217,Edge Device,2023-03-30 19:19:00,3.139.215.124,Asia-East,Database,MFA,274,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal,19,3,False,44.55,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.1828173626694568
USE_e49d681d,User,2023-03-30 20:19:00,107.108.89.218,EU-Central,Database,Token,246,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal,20,3,False,18.633333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6191812513306252
USE_54b4a482,User,2023-03-30 20:56:00,208.160.1.120,Asia-East,API,Password,379,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal,20,3,False,23.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8628432455191227
USE_e4855aa1,User,2023-03-30 21:40:00,2.124.69.109,Asia-East,Database,Token,114,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal,21,3,False,26.516666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.9250127087835487
USE_ac619e63,User,2023-03-30 22:04:00,99.150.194.179,EU-Central,GitLab,Cert,304,NORMAL_OP,macOS|3e:32:1f:ce:ad:37|v4.0,normal,22,3,False,70.68333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.07459594918005655
USE_2095eef6,User,2023-03-30 22:19:00,4.0.212.212,US-East,VPN,Biometric,355,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,22,3,False,23.583333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6066275777244039
USE_04fc6d82,User,2023-03-30 22:52:00,41.159.183.115,EU-Central,FileServer,MFA,485,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal,22,3,False,6.566666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,1.6141175916102501
USE_04fc6d82,User,2023-03-30 23:46:00,210.133.45.128,EU-Central,VPN,MFA,251,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal,23,3,False,0.9,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.4622126797217681
USE_04fc6d82,User,2023-03-31 00:18:00,210.133.45.128,EU-Central,VPN,MFA,332,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal,0,4,False,0.5333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0.25112019661044854
USE_d701410d,User,2023-03-31 00:39:00,183.128.248.174,Asia-East,GitLab,MFA,119,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,0,4,False,18.216666666666665,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.8487738617781375
USE_1d9af659,User,2023-03-31 01:28:00,11.39.14.79,US-East,WebPortal,Token,60,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal,1,4,False,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-2.6141912615976413
USE_d450281c,User,2023-03-31 02:04:00,192.106.87.91,Asia-East,SSH,Biometric,384,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal,2,4,False,13.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0.9747763003437342
USE_d453dd32,User,2023-03-31 02:44:00,37.27.79.204,Asia-East,GitLab,MFA,299,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal,2,4,False,36.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0.008454380324626216
EDG_07a0ca6e,Edge Device,2023-03-31 03:24:00,41.13.41.158,US-East,SSH,Biometric,417,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal,3,4,False,8.766666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,1.1763738336962726
USE_dc1110c1,User,2023-03-31 04:24:00,217.237.107.25,US-West,SSH,Biometric,162,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,4,4,False,11.5,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.5718016645450912
USE_14822f53,User,2023-03-31 05:11:00,205.248.63.192,Asia-East,Database,Cert,351,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal,5,4,False,42.483333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5962398243658209
USE_a5e5a5ab,User,2023-03-31 05:15:00,124.224.226.204,US-East,GitLab,Biometric,486,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal,5,4,False,41.86666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,2.017955276486588
USE_8181a8cc,User,2023-03-31 06:03:00,60.11.55.72,EU-Central,API,Biometric,341,NORMAL_OP,macOS|5e:87:43:b2:23:7d|v5.3,normal,6,4,False,22.916666666666668,0.0,0.0,0,0,0,0,0,0,0,0,0,0.47925341593555004
USE_dc1110c1,User,2023-03-31 06:30:00,7.200.7.191,US-West,SSH,Biometric,327,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,6,4,False,2.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.09444844189321458
USE_9360715f,User,2023-03-31 06:33:00,58.209.62.163,US-East,FileServer,Password,300,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal,6,4,False,31.833333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0.04471703398103829
SER_e5d7b875,Service Account,2023-03-31 06:50:00,179.130.62.230,US-East,GitLab,Password,142,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal,6,4,False,17.233333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.5163234086264992
SER_c4b032cc,Service Account,2023-03-31 07:49:00,84.35.174.181,Asia-East,WebPortal,Password,435,NORMAL_OP,Android|44:1c:75:10:a1:cd|v3.9,normal,7,4,False,78.63333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,1.315911797998931
USE_d450281c,User,2023-03-31 08:01:00,195.145.93.111,Asia-East,SSH,Biometric,238,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal,8,4,False,5.95,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.4933544645881977
USE_d701410d,User,2023-03-31 08:17:00,183.128.248.174,Asia-East,API,MFA,350,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,8,4,False,7.633333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6063798105493597
