entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label
USE_c0e9ab30,User,2023-03-25 03:18:00,111.231.231.65,Asia-East,Database,Token,424,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal
EDG_ae849217,Edge Device,2023-03-25 04:04:00,24.109.174.220,Asia-East,API,MFA,166,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal
USE_b4a69f3c,User,2023-03-25 04:10:00,87.161.60.22,Asia-South,VPN,Password,265,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal
SER_2dbc2134,Service Account,2023-03-25 04:25:00,104.2.87.173,EU-Central,Database,Token,222,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal
USE_2095eef6,User,2023-03-25 04:31:00,4.0.212.212,US-East,FileServer,Biometric,337,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal
EDG_c7b5b2bc,Edge Device,2023-03-25 04:48:00,30.93.110.142,Asia-South,Database,MFA,423,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
USE_18c26797,User,2023-03-25 05:24:00,148.175.113.152,Asia-East,SSH,Biometric,240,NORMAL_OP,iOS|88:b7:b0:87:16:eb|v2.7,normal
USE_a5e5a5ab,User,2023-03-25 05:35:00,218.29.207.82,US-East,GitLab,Biometric,60,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal
USE_bdd640fb,User,2023-03-25 05:56:00,178.200.51.240,US-East,SSH,Token,258,NORMAL_OP,macOS|ac:8c:7d:72:47:34|v2.2,normal
USE_11c58ef0,User,2023-03-25 06:33:00,216.91.223.249,US-East,GitLab,MFA,391,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal
EDG_ae849217,Edge Device,2023-03-25 06:46:00,24.109.174.220,Asia-East,API,MFA,353,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal
EDG_ae849217,Edge Device,2023-03-25 07:21:00,24.109.174.220,Asia-East,API,MFA,342,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal
USE_a5e5a5ab,User,2023-03-25 08:17:00,124.224.226.204,US-East,GitLab,Biometric,272,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal
USE_1d9af659,User,2023-03-25 08:41:00,11.39.14.79,US-East,WebPortal,Token,172,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal
USE_76f2dbfe,User,2023-03-25 09:36:00,222.102.248.179,US-West,SSH,Token,351,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal
USE_6e068097,User,2023-03-25 09:46:00,47.248.75.145,Asia-South,SSH,Password,216,NORMAL_OP,EmbeddedOS|e6:41:15:9d:ba:14|v1.0,normal
EDG_07a0ca6e,Edge Device,2023-03-25 10:26:00,105.23.179.85,US-East,VPN,Biometric,518,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal
SER_c4b032cc,Service Account,2023-03-25 11:18:00,84.35.174.181,Asia-East,WebPortal,Password,357,NORMAL_OP,Android|44:1c:75:10:a1:cd|v3.9,normal
USE_a5e5a5ab,User,2023-03-25 11:41:00,124.224.226.204,US-East,GitLab,Biometric,241,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal
USE_a5e5a5ab,User,2023-03-25 12:13:00,124.224.226.204,US-East,GitLab,Biometric,238,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal
USE_f2e9702d,User,2023-03-25 13:12:00,57.192.237.141,US-West,FileServer,MFA,290,NORMAL_OP,Windows|aa:a9:a0:3f:99:9e|v5.8,normal
USE_83f4a9a9,User,2023-03-25 13:48:00,102.25.2.248,US-East,Database,Password,276,NORMAL_OP,Android|ce:ab:2f:78:9e:73|v2.9,normal
SER_c4b032cc,Service Account,2023-03-25 14:31:00,84.35.174.181,Asia-East,WebPortal,Password,411,NORMAL_OP,Android|44:1c:75:10:a1:cd|v3.9,normal
USE_8a0f4efb,User,2023-03-25 14:55:00,9.239.162.25,Asia-East,SSH,Cert,318,NORMAL_OP,Android|e6:66:9f:cc:bf:e0|v4.5,normal
SER_2dbc2134,Service Account,2023-03-25 15:46:00,104.2.87.173,EU-Central,API,Token,226,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal
USE_18c26797,User,2023-03-25 16:45:00,88.57.232.68,Asia-East,SSH,Biometric,489,NORMAL_OP,iOS|88:b7:b0:87:16:eb|v2.7,normal
USE_83f4a9a9,User,2023-03-25 17:31:00,102.25.2.248,US-East,WebPortal,Password,304,NORMAL_OP,Android|ce:ab:2f:78:9e:73|v2.9,normal
USE_a5e5a5ab,User,2023-03-25 18:26:00,124.224.226.204,US-East,FileServer,Biometric,376,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal
EDG_c7b5b2bc,Edge Device,2023-03-25 19:03:00,43.122.165.36,Asia-South,Database,MFA,239,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
EDG_c7b5b2bc,Edge Device,2023-03-25 19:29:00,43.122.165.36,Asia-South,Database,MFA,336,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
SER_2dbc2134,Service Account,2023-03-25 19:48:00,104.2.87.173,EU-Central,API,Token,331,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal
USE_54b4a482,User,2023-03-25 20:01:00,208.160.1.120,Asia-East,SSH,Password,111,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal
USE_8181a8cc,User,2023-03-25 20:27:00,60.11.55.72,EU-Central,API,Biometric,501,NORMAL_OP,macOS|5e:87:43:b2:23:7d|v5.3,normal
USE_b4a69f3c,User,2023-03-25 20:29:00,87.161.60.22,Asia-South,VPN,Password,429,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal
SER_eb1fa9f2,Service Account,2023-03-25 21:00:00,153.128.119.116,US-West,WebPortal,Biometric,260,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal
USE_b4a69f3c,User,2023-03-25 21:51:00,87.161.60.22,Asia-South,Database,Password,189,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal
EDG_c7b5b2bc,Edge Device,2023-03-25 22:45:00,25.176.180.122,Asia-South,FileServer,MFA,334,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
USE_ac619e63,User,2023-03-25 23:43:00,99.150.194.179,EU-Central,GitLab,Cert,308,NORMAL_OP,macOS|3e:32:1f:ce:ad:37|v4.0,normal
EDG_c84a7b28,Edge Device,2023-03-25 23:55:00,223.15.228.132,Asia-South,WebPortal,MFA,335,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal
EDG_c84a7b28,Edge Device,2023-03-25 23:57:00,160.230.20.188,Asia-South,WebPortal,MFA,319,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal
USE_14822f53,User,2023-03-26 00:10:00,205.248.63.192,Asia-East,Database,Cert,350,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal
EDG_79a28903,Edge Device,2023-03-26 01:06:00,41.113.207.17,Asia-East,API,Password,444,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal
USE_6e068097,User,2023-03-26 01:30:00,47.248.75.145,Asia-South,WebPortal,Password,356,NORMAL_OP,EmbeddedOS|e6:41:15:9d:ba:14|v1.0,normal
USE_04fc6d82,User,2023-03-26 01:37:00,210.133.45.128,EU-Central,FileServer,MFA,195,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal
USE_d0e6e660,User,2023-03-26 02:23:00,14.197.44.73,Asia-South,SSH,MFA,436,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal
USE_b4a69f3c,User,2023-03-26 02:37:00,87.161.60.22,Asia-South,Database,Password,464,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal
SER_47378190,Service Account,2023-03-26 03:37:00,100.43.21.135,US-East,Database,MFA,615,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal
USE_ceb81f9d,User,2023-03-26 03:38:00,61.227.187.108,Asia-East,FileServer,Biometric,187,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal
EDG_ae849217,Edge Device,2023-03-26 04:03:00,24.109.174.220,Asia-East,API,MFA,324,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal
SER_9e8fc965,Service Account,2023-03-26 04:06:00,183.163.80.187,Asia-East,API,MFA,91,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal
USE_8a0f4efb,User,2023-03-26 04:46:00,9.239.162.25,Asia-East,SSH,Cert,355,NORMAL_OP,Android|e6:66:9f:cc:bf:e0|v4.5,normal
EDG_79a28903,Edge Device,2023-03-26 05:23:00,41.113.207.17,Asia-East,API,Password,245,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal
USE_04fc6d82,User,2023-03-26 06:20:00,210.133.45.128,EU-Central,VPN,MFA,492,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal
USE_abf3e3fc,User,2023-03-26 07:05:00,36.191.138.47,EU-Central,WebPortal,Password,222,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal
USE_14822f53,User,2023-03-26 07:23:00,205.248.63.192,Asia-East,Database,Cert,131,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal
USE_9360715f,User,2023-03-26 07:55:00,58.209.62.163,US-East,FileServer,Password,252,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal
USE_2095eef6,User,2023-03-26 08:40:00,4.0.212.212,US-East,SSH,Biometric,102,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal
USE_9360715f,User,2023-03-26 09:09:00,58.209.62.163,US-East,FileServer,Password,375,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal
USE_d453dd32,User,2023-03-26 09:50:00,37.27.79.204,Asia-East,GitLab,MFA,93,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal
USE_b4a69f3c,User,2023-03-26 09:55:00,87.161.60.22,Asia-South,VPN,Password,302,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal
USE_cac5b68c,User,2023-03-26 10:43:00,112.47.6.185,EU-Central,FileServer,Token,92,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal
USE_ceb81f9d,User,2023-03-26 11:18:00,61.227.187.108,Asia-East,FileServer,Biometric,267,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal
USE_a5e5a5ab,User,2023-03-26 12:07:00,124.224.226.204,US-East,GitLab,Biometric,464,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal
USE_19db3ad0,User,2023-03-26 12:43:00,49.22.42.33,EU-Central,Database,Token,336,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal
USE_654821d0,User,2023-03-26 13:17:00,3.13.12.34,EU-Central,SSH,Password,213,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal
USE_d450281c,User,2023-03-26 13:24:00,192.106.87.91,Asia-East,SSH,Biometric,296,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
USE_14822f53,User,2023-03-26 13:36:00,60.236.40.36,Asia-East,Database,Cert,301,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal
USE_8a0f4efb,User,2023-03-26 14:04:00,9.239.162.25,Asia-East,SSH,Cert,347,NORMAL_OP,Android|e6:66:9f:cc:bf:e0|v4.5,normal
USE_e49d681d,User,2023-03-26 14:14:00,107.108.89.218,EU-Central,Database,Token,163,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal
USE_83f4a9a9,User,2023-03-26 15:14:00,102.25.2.248,US-East,GitLab,Password,359,NORMAL_OP,Android|ce:ab:2f:78:9e:73|v2.9,normal
USE_9360715f,User,2023-03-26 15:28:00,58.209.62.163,US-East,FileServer,Password,29,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal
USE_11c58ef0,User,2023-03-26 15:29:00,216.91.223.249,US-East,GitLab,MFA,237,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal
USE_568cc69b,User,2023-03-26 16:28:00,142.166.251.117,US-West,API,Cert,251,NORMAL_OP,Windows|b4:0a:75:70:03:24|v1.1,normal
SER_2dbc2134,Service Account,2023-03-26 17:26:00,104.2.87.173,EU-Central,API,Token,363,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal
USE_14822f53,User,2023-03-26 17:36:00,205.248.63.192,Asia-East,Database,Cert,302,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal
USE_d0e6e660,User,2023-03-26 17:48:00,14.197.44.73,Asia-South,WebPortal,MFA,159,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal
USE_83f4a9a9,User,2023-03-26 18:35:00,102.25.2.248,US-East,Database,Password,201,NORMAL_OP,Android|ce:ab:2f:78:9e:73|v2.9,normal
USE_d453dd32,User,2023-03-26 19:29:00,37.27.79.204,Asia-East,VPN,MFA,319,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal
SER_eb1fa9f2,Service Account,2023-03-26 19:40:00,153.128.119.116,US-West,WebPortal,Biometric,292,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal
USE_18c26797,User,2023-03-26 19:48:00,88.57.232.68,Asia-East,SSH,Biometric,242,NORMAL_OP,iOS|88:b7:b0:87:16:eb|v2.7,normal
EDG_c7b5b2bc,Edge Device,2023-03-26 20:23:00,87.153.101.149,Asia-South,Database,MFA,251,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
USE_cac5b68c,User,2023-03-26 21:10:00,112.47.6.185,EU-Central,FileServer,Token,369,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal
SER_47378190,Service Account,2023-03-26 21:20:00,100.43.21.135,US-East,Database,MFA,248,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal
USE_bdd640fb,User,2023-03-26 21:45:00,172.157.37.36,US-East,SSH,Token,291,NORMAL_OP,macOS|ac:8c:7d:72:47:34|v2.2,normal
USE_14822f53,User,2023-03-26 22:35:00,205.248.63.192,Asia-East,Database,Cert,516,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal
USE_54b4a482,User,2023-03-26 23:16:00,133.199.106.254,Asia-East,SSH,Password,157,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal
USE_d453dd32,User,2023-03-26 23:18:00,37.27.79.204,Asia-East,VPN,MFA,114,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal
USE_11c58ef0,User,2023-03-27 00:00:00,216.91.223.249,US-East,GitLab,MFA,378,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal
USE_4d71c366,User,2023-03-27 00:59:00,212.249.109.229,US-East,SSH,Password,232,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal
USE_f2e9702d,User,2023-03-27 01:16:00,57.192.237.141,US-West,FileServer,MFA,268,NORMAL_OP,Windows|aa:a9:a0:3f:99:9e|v5.8,normal
USE_d450281c,User,2023-03-27 02:15:00,192.106.87.91,Asia-East,SSH,Biometric,221,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
EDG_c84a7b28,Edge Device,2023-03-27 03:12:00,223.15.228.132,Asia-South,WebPortal,MFA,274,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal
USE_ceb81f9d,User,2023-03-27 03:53:00,61.227.187.108,Asia-East,FileServer,Biometric,459,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal
USE_568cc69b,User,2023-03-27 04:50:00,142.166.251.117,US-West,API,Cert,380,NORMAL_OP,Windows|b4:0a:75:70:03:24|v1.1,normal
USE_8181a8cc,User,2023-03-27 05:42:00,60.11.55.72,EU-Central,API,Biometric,386,NORMAL_OP,macOS|5e:87:43:b2:23:7d|v5.3,normal
USE_35ebd32d,User,2023-03-27 06:09:00,209.160.37.1,EU-Central,API,MFA,158,NORMAL_OP,Linux|e6:af:68:87:fa:80|v4.3,normal
SER_9e8fc965,Service Account,2023-03-27 06:18:00,183.163.80.187,Asia-East,Database,MFA,184,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal
USE_04fc6d82,User,2023-03-27 06:44:00,210.133.45.128,EU-Central,VPN,MFA,16,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal
USE_35ebd32d,User,2023-03-27 07:31:00,209.160.37.1,EU-Central,API,MFA,219,NORMAL_OP,Linux|e6:af:68:87:fa:80|v4.3,normal
USE_35ebd32d,User,2023-03-27 07:55:00,209.160.37.1,EU-Central,API,MFA,395,NORMAL_OP,Linux|e6:af:68:87:fa:80|v4.3,normal
USE_654821d0,User,2023-03-27 08:42:00,3.13.12.34,EU-Central,Database,Password,351,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal
USE_04fc6d82,User,2023-03-27 09:28:00,210.133.45.128,EU-Central,FileServer,MFA,277,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal
USE_d701410d,User,2023-03-27 10:11:00,183.128.248.174,Asia-East,GitLab,MFA,297,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal
USE_35ebd32d,User,2023-03-27 10:47:00,209.160.37.1,EU-Central,API,MFA,231,NORMAL_OP,Linux|e6:af:68:87:fa:80|v4.3,normal
USE_37bb3eec,User,2023-03-27 11:29:00,21.9.176.92,US-East,API,Password,320,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal
SER_e5d7b875,Service Account,2023-03-27 12:00:00,179.130.62.230,US-East,GitLab,Password,376,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal
USE_ac619e63,User,2023-03-27 12:58:00,99.150.194.179,EU-Central,GitLab,Cert,138,NORMAL_OP,macOS|3e:32:1f:ce:ad:37|v4.0,normal
USE_abf3e3fc,User,2023-03-27 13:02:00,134.102.23.197,EU-Central,WebPortal,Password,329,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal
SER_eb1fa9f2,Service Account,2023-03-27 13:59:00,153.128.119.116,US-West,WebPortal,Biometric,393,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal
EDG_c7b5b2bc,Edge Device,2023-03-27 14:27:00,43.122.165.36,Asia-South,VPN,MFA,258,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
EDG_07a0ca6e,Edge Device,2023-03-27 15:12:00,154.217.105.169,US-East,VPN,Biometric,370,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal
USE_83f4a9a9,User,2023-03-27 15:24:00,102.25.2.248,US-East,WebPortal,Password,581,NORMAL_OP,Android|ce:ab:2f:78:9e:73|v2.9,normal
EDG_79a28903,Edge Device,2023-03-27 16:01:00,41.113.207.17,Asia-East,API,Password,289,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal
USE_11c58ef0,User,2023-03-27 16:52:00,216.91.223.249,US-East,GitLab,MFA,339,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal
USE_abf3e3fc,User,2023-03-27 17:13:00,134.102.23.197,EU-Central,API,Password,226,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal
USE_54b4a482,User,2023-03-27 18:13:00,208.160.1.120,Asia-East,SSH,Password,318,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal
USE_54b4a482,User,2023-03-27 18:53:00,208.160.1.120,Asia-East,SSH,Password,346,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal
SER_47378190,Service Account,2023-03-27 19:37:00,152.155.92.103,US-East,Database,MFA,319,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal
USE_19db3ad0,User,2023-03-27 19:39:00,17.80.14.221,EU-Central,Database,Token,198,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal
USE_c0e9ab30,User,2023-03-27 20:34:00,22.6.14.198,Asia-East,Database,Token,320,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal
SER_2dbc2134,Service Account,2023-03-27 21:22:00,104.2.87.173,EU-Central,SSH,Token,446,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal
USE_ac619e63,User,2023-03-27 22:16:00,62.112.180.185,EU-Central,GitLab,Cert,344,NORMAL_OP,macOS|3e:32:1f:ce:ad:37|v4.0,normal
USE_474ebc19,User,2023-03-27 22:54:00,128.241.202.234,EU-Central,Database,Password,396,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal
USE_d450281c,User,2023-03-27 23:16:00,192.106.87.91,Asia-East,SSH,Biometric,276,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
USE_ac619e63,User,2023-03-27 23:23:00,99.150.194.179,EU-Central,FileServer,Cert,374,NORMAL_OP,macOS|3e:32:1f:ce:ad:37|v4.0,normal
SER_e5d7b875,Service Account,2023-03-27 23:34:00,179.130.62.230,US-East,GitLab,Password,327,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal
USE_cac5b68c,User,2023-03-28 00:10:00,112.47.6.185,EU-Central,FileServer,Token,204,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal
USE_e4855aa1,User,2023-03-28 00:28:00,2.124.69.109,Asia-East,FileServer,Token,331,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal
SER_c4b032cc,Service Account,2023-03-28 01:11:00,84.35.174.181,Asia-East,WebPortal,Password,200,NORMAL_OP,Android|44:1c:75:10:a1:cd|v3.9,normal
USE_a5e5a5ab,User,2023-03-28 02:00:00,8.253.111.71,US-East,FileServer,Biometric,236,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal
USE_d450281c,User,2023-03-28 02:25:00,192.106.87.91,Asia-East,SSH,Biometric,318,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
USE_fbc9f87a,User,2023-03-28 03:10:00,166.251.120.39,Asia-South,GitLab,Cert,329,NORMAL_OP,Windows|ba:87:13:37:de:b0|v2.6,normal
USE_4d71c366,User,2023-03-28 03:48:00,212.249.109.229,US-East,SSH,Password,181,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal
EDG_07a0ca6e,Edge Device,2023-03-28 04:20:00,154.217.105.169,US-East,VPN,Biometric,405,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal
USE_fc3d3348,User,2023-03-28 05:17:00,202.249.44.254,US-East,FileServer,Password,357,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal
USE_37bb3eec,User,2023-03-28 05:22:00,21.9.176.92,US-East,API,Password,229,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal
EDG_79a28903,Edge Device,2023-03-28 05:48:00,41.113.207.17,Asia-East,API,Password,146,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal
USE_83f4a9a9,User,2023-03-28 06:01:00,102.25.2.248,US-East,Database,Password,285,NORMAL_OP,Android|ce:ab:2f:78:9e:73|v2.9,normal
USE_ceb81f9d,User,2023-03-28 06:47:00,61.227.187.108,Asia-East,API,Biometric,255,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal
USE_fc3d3348,User,2023-03-28 07:26:00,202.249.44.254,US-East,WebPortal,Password,311,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal
EDG_07a0ca6e,Edge Device,2023-03-28 08:06:00,154.217.105.169,US-East,API,Biometric,263,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal
USE_cac5b68c,User,2023-03-28 08:30:00,112.47.6.185,EU-Central,FileServer,Token,99,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal
USE_6e068097,User,2023-03-28 08:48:00,47.248.75.145,Asia-South,WebPortal,Password,261,NORMAL_OP,EmbeddedOS|e6:41:15:9d:ba:14|v1.0,normal
USE_b4a69f3c,User,2023-03-28 09:09:00,87.161.60.22,Asia-South,Database,Password,269,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal
USE_6e0d2648,User,2023-03-28 09:25:00,21.110.28.164,US-West,API,Password,363,NORMAL_OP,macOS|82:a4:ee:e2:e2:6d|v1.9,normal
USE_4d71c366,User,2023-03-28 09:53:00,212.249.109.229,US-East,SSH,Password,230,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal
USE_e49d681d,User,2023-03-28 10:42:00,107.108.89.218,EU-Central,Database,Token,467,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal
USE_c0e9ab30,User,2023-03-28 11:18:00,26.253.113.54,Asia-East,Database,Token,108,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal
USE_e49d681d,User,2023-03-28 11:55:00,196.86.90.96,EU-Central,Database,Token,431,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal
SER_2dbc2134,Service Account,2023-03-28 12:53:00,104.2.87.173,EU-Central,API,Token,277,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal
SER_47378190,Service Account,2023-03-28 13:38:00,100.43.21.135,US-East,Database,MFA,385,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal
USE_c0e9ab30,User,2023-03-28 14:02:00,209.224.87.90,Asia-East,Database,Token,307,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal
USE_abf3e3fc,User,2023-03-28 14:48:00,134.102.23.197,EU-Central,WebPortal,Password,413,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal
USE_d701410d,User,2023-03-28 15:05:00,183.128.248.174,Asia-East,GitLab,MFA,261,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal
USE_ceb81f9d,User,2023-03-28 15:23:00,10.194.205.34,Asia-East,FileServer,Biometric,190,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal
USE_83f4a9a9,User,2023-03-28 15:29:00,102.25.2.248,US-East,Database,Password,442,NORMAL_OP,Android|ce:ab:2f:78:9e:73|v2.9,normal
USE_6e068097,User,2023-03-28 16:27:00,47.248.75.145,Asia-South,WebPortal,Password,288,NORMAL_OP,EmbeddedOS|e6:41:15:9d:ba:14|v1.0,normal
USE_54b4a482,User,2023-03-28 16:34:00,208.160.1.120,Asia-East,FileServer,Password,322,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal
USE_37bb3eec,User,2023-03-28 16:39:00,21.9.176.92,US-East,API,Password,423,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal
USE_9360715f,User,2023-03-28 16:45:00,58.209.62.163,US-East,FileServer,Password,196,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal
USE_d701410d,User,2023-03-28 16:46:00,183.128.248.174,Asia-East,GitLab,MFA,359,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal
USE_f2e9702d,User,2023-03-28 16:51:00,57.192.237.141,US-West,FileServer,MFA,241,NORMAL_OP,Windows|aa:a9:a0:3f:99:9e|v5.8,normal
