entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,hour_of_day,day_of_week,is_cold_start,time_since_last_session_hrs,distance_from_last_km,implied_travel_speed_kmh,failed_auth_entity_15m,failed_auth_ip_15m_distinct,is_new_resource,new_resources_last_10,is_off_hours,device_differs,os_differs,mac_differs,firmware_differs,session_duration_z,anomaly_score
USE_8a0f4efb,User,2023-05-26 06:11:00,9.239.162.25,Asia-East,API,Cert,403,NORMAL_OP,Android|e6:66:9f:cc:bf:e0|v4.5,normal,6,4,0,29.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0.9518538900359708,0.24762128293514252
SER_eb1fa9f2,Service Account,2023-05-26 06:37:00,153.128.119.116,US-West,WebPortal,Biometric,409,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal,6,4,0,77.13333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0963809969441636,0.24762128293514252
USE_2095eef6,User,2023-05-26 07:22:00,4.0.212.212,US-East,SSH,Biometric,219,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,7,4,0,18.866666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.7580413069079265,0.24762128293514252
USE_4d71c366,User,2023-05-26 07:57:00,212.249.109.229,US-East,SSH,Password,247,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal,7,4,0,5.75,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.5708257903358803,0.24762128293514252
SER_9e8fc965,Service Account,2023-05-26 08:18:00,183.163.80.187,Asia-East,API,MFA,167,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,8,4,0,15.9,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.3184638663254489,0.24762128293514252
USE_c0e9ab30,User,2023-05-26 08:24:00,209.224.87.90,Asia-East,Database,Token,340,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal,8,4,0,25.033333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3903512818719771,0.24762128293514252
USE_ceb81f9d,User,2023-05-26 09:09:00,61.227.187.108,Asia-East,API,Biometric,366,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal,9,4,0,29.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0.86612622124346,0.24762128293514252
USE_04fc6d82,User,2023-05-26 09:56:00,210.133.45.128,EU-Central,VPN,MFA,165,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal,9,4,0,15.333333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.3377906797974664,0.24762128293514252
USE_654821d0,User,2023-05-26 10:09:00,22.97.241.124,EU-Central,Database,Password,254,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal,10,4,0,13.55,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.4390652498087001,0.24762128293514252
USE_1d9af659,User,2023-05-26 10:39:00,11.39.14.79,US-East,FileServer,Token,165,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal,10,4,0,14.916666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.3132133883846988,0.24762128293514252
USE_6e068097,User,2023-05-26 11:38:00,47.248.75.145,Asia-South,WebPortal,Password,210,NORMAL_OP,EmbeddedOS|e6:41:15:9d:ba:14|v1.0,normal,11,4,0,10.516666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.8492452306359771,0.24762128293514252
USE_54b4a482,User,2023-05-26 12:28:00,208.160.1.120,Asia-East,API,Password,355,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal,12,4,0,7.416666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6551790746249433,0.24762128293514252
SER_47378190,Service Account,2023-05-26 13:01:00,100.43.21.135,US-East,Database,MFA,226,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal,13,4,0,11.916666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6149126757382564,0.24762128293514252
SER_47378190,Service Account,2023-05-26 13:40:00,100.43.21.135,US-East,Database,MFA,269,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal,13,4,0,0.65,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.2077637006659746,0.24762128293514252
USE_1d9af659,User,2023-05-26 14:25:00,11.39.14.79,US-East,WebPortal,Token,137,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal,14,4,0,3.7666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.6080540317256191,0.24762128293514252
USE_d0e6e660,User,2023-05-26 14:31:00,185.49.28.131,Asia-South,SSH,MFA,318,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal,14,4,0,30.55,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2169015019823493,0.24762128293514252
USE_14822f53,User,2023-05-26 14:56:00,205.248.63.192,Asia-East,Database,Cert,295,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal,14,4,0,59.583333333333336,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0196197421686395,0.24762128293514252
EDG_c84a7b28,Edge Device,2023-05-26 15:14:00,223.15.228.132,Asia-South,WebPortal,MFA,227,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal,15,4,0,10.016666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6986139053615646,0.24762128293514252
USE_c0e9ab30,User,2023-05-26 15:25:00,209.224.87.90,Asia-East,Database,Token,281,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal,15,4,0,7.016666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.2616193469624201,0.24762128293514252
EDG_ae849217,Edge Device,2023-05-26 16:08:00,24.109.174.220,Asia-East,GitLab,MFA,318,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal,16,4,0,44.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2442822605605659,0.24762128293514252
USE_6e0d2648,User,2023-05-26 16:34:00,35.201.81.223,US-West,API,Password,218,NORMAL_OP,macOS|82:a4:ee:e2:e2:6d|v1.9,normal,16,4,0,25.6,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.9075898048196984,0.24762128293514252
EDG_79a28903,Edge Device,2023-05-26 17:18:00,41.113.207.17,Asia-East,API,Password,152,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal,17,4,0,11.85,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.4624353568838484,0.24762128293514252
EDG_07a0ca6e,Edge Device,2023-05-26 17:39:00,154.217.105.169,US-East,API,Biometric,480,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal,17,4,0,86.78333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1.7561612020177275,0.24762128293514252
EDG_79a28903,Edge Device,2023-05-26 17:40:00,41.113.207.17,Asia-East,API,Password,236,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal,17,4,0,0.3666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6769040270348531,0.24762128293514252
USE_37bb3eec,User,2023-05-26 18:26:00,21.9.176.92,US-East,API,Password,290,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal,18,4,0,56.083333333333336,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0018516348299999,0.24762128293514252
USE_d701410d,User,2023-05-26 19:11:00,183.128.248.174,Asia-East,VPN,MFA,401,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,19,4,0,17.266666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,1.18360296369534,0.24762128293514252
EDG_c84a7b28,Edge Device,2023-05-26 19:55:00,223.15.228.132,Asia-South,WebPortal,MFA,652,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal,19,4,0,4.683333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,3.561887996848046,0.24762128293514252
USE_2095eef6,User,2023-05-26 20:53:00,4.0.212.212,US-East,VPN,Biometric,175,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,20,4,0,13.516666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.177480738501453,0.24762128293514252
USE_54b4a482,User,2023-05-26 20:58:00,208.160.1.120,Asia-East,SSH,Password,344,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal,20,4,0,8.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0.545465881741412,0.24762128293514252
USE_d453dd32,User,2023-05-26 21:51:00,37.27.79.204,Asia-East,VPN,MFA,229,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal,21,4,0,23.566666666666663,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6497824445765532,0.24762128293514252
USE_d701410d,User,2023-05-26 22:07:00,183.128.248.174,Asia-East,GitLab,MFA,246,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,22,4,0,2.933333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.4285949654356212,0.24762128293514252
USE_b4a69f3c,User,2023-05-26 22:59:00,87.161.60.22,Asia-South,VPN,Password,227,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,22,4,0,30.05,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.8821650024698995,0.24762128293514252
USE_654821d0,User,2023-05-26 23:55:00,3.13.12.34,EU-Central,Database,Password,187,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal,23,4,0,13.766666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.1680352177892293,0.24762128293514252
USE_474ebc19,User,2023-05-27 00:40:00,128.241.202.234,EU-Central,Database,Password,295,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal,0,5,0,27.233333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0500321916950123,0.24762128293514252
USE_bdd640fb,User,2023-05-27 01:04:00,178.200.51.240,US-East,SSH,Token,152,NORMAL_OP,macOS|ac:8c:7d:72:47:34|v2.2,normal,1,5,0,27.716666666666665,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.5732105766033355,0.24762128293514252
USE_654821d0,User,2023-05-27 01:52:00,3.13.12.34,EU-Central,VPN,Password,394,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal,1,5,0,1.95,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0961593478934462,0.24762128293514252
EDG_c84a7b28,Edge Device,2023-05-27 02:12:00,210.220.220.184,Asia-South,WebPortal,MFA,305,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal,2,5,0,6.283333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0576684128715873,0.24762128293514252
USE_b4a69f3c,User,2023-05-27 03:05:00,87.161.60.22,Asia-South,VPN,Password,342,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,3,5,0,4.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2333628958588938,0.24762128293514252
USE_bdd640fb,User,2023-05-27 03:19:00,178.200.51.240,US-East,SSH,Token,253,NORMAL_OP,macOS|ac:8c:7d:72:47:34|v2.2,normal,3,5,0,2.25,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.5565609713042637,0.24762128293514252
USE_18c26797,User,2023-05-27 03:41:00,88.57.232.68,Asia-East,SSH,Biometric,263,NORMAL_OP,iOS|88:b7:b0:87:16:eb|v2.7,normal,3,5,0,33.96666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.3105005023506208,0.24762128293514252
SER_9e8fc965,Service Account,2023-05-27 03:57:00,142.220.178.27,Asia-East,Database,MFA,328,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,3,5,0,19.65,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2231023896163748,0.24762128293514252
USE_8a0f4efb,User,2023-05-27 04:25:00,9.239.162.25,Asia-East,SSH,Cert,183,NORMAL_OP,Android|e6:66:9f:cc:bf:e0|v4.5,normal,4,5,0,22.233333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.0545069137787586,0.24762128293514252
SER_47378190,Service Account,2023-05-27 04:34:00,100.43.21.135,US-East,Database,MFA,264,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal,4,5,0,14.9,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.2541384386264909,0.24762128293514252
USE_6e0d2648,User,2023-05-27 05:15:00,21.110.28.164,US-West,API,Password,214,NORMAL_OP,macOS|82:a4:ee:e2:e2:6d|v1.9,normal,5,5,0,12.683333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.9432776738786484,0.24762128293514252
USE_f2e9702d,User,2023-05-27 05:50:00,57.192.237.141,US-West,FileServer,MFA,210,NORMAL_OP,Windows|aa:a9:a0:3f:99:9e|v5.8,normal,5,5,0,45.11666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.0390675468280268,0.24762128293514252
USE_04fc6d82,User,2023-05-27 06:28:00,8.152.198.11,EU-Central,FileServer,MFA,89,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal,6,5,0,20.533333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0,-2.055856969334241,0.24762128293514252
USE_cac5b68c,User,2023-05-27 06:32:00,112.47.6.185,EU-Central,FileServer,Token,433,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal,6,5,0,60.63333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1.2109316810374091,0.24762128293514252
USE_2095eef6,User,2023-05-27 06:34:00,4.0.212.212,US-East,FileServer,Biometric,231,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,6,5,0,9.683333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6283907855628127,0.24762128293514252
EDG_07a0ca6e,Edge Device,2023-05-27 07:13:00,154.217.105.169,US-East,SSH,Biometric,416,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal,7,5,0,13.566666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,1.094196966964024,0.24762128293514252
USE_e4855aa1,User,2023-05-27 07:26:00,2.124.69.109,Asia-East,GitLab,Token,406,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal,7,5,0,32.55,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0956364371829277,0.24762128293514252
USE_54b4a482,User,2023-05-27 07:50:00,208.160.1.120,Asia-East,SSH,Password,171,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal,7,5,0,10.866666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.1351229752083116,0.24762128293514252
USE_1d9af659,User,2023-05-27 08:14:00,11.39.14.79,US-East,FileServer,Token,191,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal,8,5,0,17.816666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.9904489829607428,0.24762128293514252
USE_11c58ef0,User,2023-05-27 08:56:00,216.91.223.249,US-East,GitLab,MFA,556,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal,8,5,0,43.61666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,2.7710099962811783,0.24762128293514252
SER_47378190,Service Account,2023-05-27 09:00:00,100.43.21.135,US-East,Database,MFA,475,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal,9,5,0,4.433333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,1.7431882203261642,0.24762128293514252
SER_47378190,Service Account,2023-05-27 09:09:00,100.43.21.135,US-East,Database,MFA,296,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal,9,5,0,0.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0370505104595403,0.24762128293514252
USE_fc3d3348,User,2023-05-27 10:08:00,202.249.44.254,US-East,WebPortal,Password,325,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal,10,5,0,33.68333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2498959607484115,0.24762128293514252
USE_ceb81f9d,User,2023-05-27 10:51:00,61.227.187.108,Asia-East,FileServer,Biometric,236,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal,10,5,0,25.7,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.4191521999984756,0.24762128293514252
USE_2095eef6,User,2023-05-27 11:29:00,4.0.212.212,US-East,FileServer,Biometric,343,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,11,5,0,4.916666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4547330576883265,0.24762128293514252
USE_474ebc19,User,2023-05-27 11:48:00,128.241.202.234,EU-Central,API,Password,228,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal,11,5,0,11.133333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.7726958152634261,0.24762128293514252
USE_ceb81f9d,User,2023-05-27 12:33:00,61.227.187.108,Asia-East,FileServer,Biometric,96,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal,12,5,0,1.7,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.7997594937258787,0.24762128293514252
USE_d0e6e660,User,2023-05-27 13:06:00,213.154.33.115,Asia-South,SSH,MFA,167,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal,13,5,0,22.583333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.355755990485601,0.24762128293514252
USE_2095eef6,User,2023-05-27 13:42:00,4.0.212.212,US-East,SSH,Biometric,302,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,13,5,0,2.216666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0562558326927279,0.24762128293514252
USE_1d9af659,User,2023-05-27 14:07:00,11.39.14.79,US-East,WebPortal,Token,186,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal,14,5,0,5.883333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.0372863588244114,0.24762128293514252
EDG_c7b5b2bc,Edge Device,2023-05-27 14:21:00,43.122.165.36,Asia-South,VPN,MFA,293,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal,14,5,0,57.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0603981015071539,0.24762128293514252
USE_54b4a482,User,2023-05-27 14:43:00,208.160.1.120,Asia-East,API,Password,192,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal,14,5,0,6.883333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.922701550910794,0.24762128293514252
USE_cac5b68c,User,2023-05-27 15:39:00,112.47.6.185,EU-Central,FileServer,Token,221,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal,15,5,0,9.116666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.8496631573758842,0.24762128293514252
SER_e5d7b875,Service Account,2023-05-27 15:47:00,179.130.62.230,US-East,GitLab,Password,385,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal,15,5,0,58.166666666666664,0.0,0.0,0,0,0,0,0,0,0,0,0,0.846323735010417,0.24762128293514252
USE_18c26797,User,2023-05-27 16:08:00,88.57.232.68,Asia-East,SSH,Biometric,324,NORMAL_OP,iOS|88:b7:b0:87:16:eb|v2.7,normal,16,5,0,12.45,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2939773329603924,0.24762128293514252
USE_bdd640fb,User,2023-05-27 16:24:00,178.200.51.240,US-East,SSH,Token,299,NORMAL_OP,macOS|ac:8c:7d:72:47:34|v2.2,normal,16,5,0,13.083333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0985838579863058,0.24762128293514252
USE_a5e5a5ab,User,2023-05-27 17:16:00,124.224.226.204,US-East,GitLab,Biometric,387,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal,17,5,0,95.23333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8463365097019805,0.24762128293514252
USE_ac619e63,User,2023-05-27 17:51:00,99.150.194.179,EU-Central,VPN,Cert,348,NORMAL_OP,macOS|3e:32:1f:ce:ad:37|v4.0,normal,17,5,0,50.61666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5149216430958516,0.24762128293514252
USE_bdd640fb,User,2023-05-27 18:10:00,178.200.51.240,US-East,SSH,Token,444,NORMAL_OP,macOS|ac:8c:7d:72:47:34|v2.2,normal,18,5,0,1.7666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,1.3422932202574522,0.24762128293514252
USE_54b4a482,User,2023-05-27 18:37:00,208.160.1.120,Asia-East,API,Password,254,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal,18,5,0,3.9,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.3157166940045866,0.24762128293514252
EDG_07a0ca6e,Edge Device,2023-05-27 18:46:00,154.217.105.169,US-East,SSH,Biometric,257,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal,18,5,0,11.55,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.4946905494866276,0.24762128293514252
USE_37bb3eec,User,2023-05-27 19:19:00,21.9.176.92,US-East,API,Password,169,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal,19,5,0,24.883333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.174398254726266,0.24762128293514252
USE_37bb3eec,User,2023-05-27 19:32:00,21.9.176.92,US-East,API,Password,257,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal,19,5,0,0.2166666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.3100241253632885,0.24762128293514252
USE_4d71c366,User,2023-05-27 19:47:00,212.249.109.229,US-East,SSH,Password,396,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal,19,5,0,35.833333333333336,0.0,0.0,0,0,0,0,0,0,0,0,0,1.1685507754317523,0.24762128293514252
USE_8181a8cc,User,2023-05-27 20:19:00,60.11.55.72,EU-Central,API,Biometric,429,NORMAL_OP,macOS|5e:87:43:b2:23:7d|v5.3,normal,20,5,0,48.55,0.0,0.0,0,0,0,0,0,0,0,0,0,1.2482015631103138,0.24762128293514252
USE_8181a8cc,User,2023-05-27 20:23:00,60.11.55.72,EU-Central,API,Biometric,396,NORMAL_OP,macOS|5e:87:43:b2:23:7d|v5.3,normal,20,5,0,0.0666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0.9361645379498242,0.24762128293514252
USE_11c58ef0,User,2023-05-27 20:27:00,216.91.223.249,US-East,GitLab,MFA,120,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal,20,5,0,11.516666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.998231351722584,0.24762128293514252
USE_568cc69b,User,2023-05-27 20:47:00,43.64.31.65,US-West,API,Cert,408,NORMAL_OP,Windows|b4:0a:75:70:03:24|v1.1,normal,20,5,0,134.9,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0452208804363636,0.24762128293514252
USE_fbc9f87a,User,2023-05-27 21:08:00,166.251.120.39,Asia-South,GitLab,Cert,116,NORMAL_OP,Windows|ba:87:13:37:de:b0|v2.6,normal,21,5,0,41.266666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.758577732651664,0.24762128293514252
USE_18c26797,User,2023-05-27 21:54:00,88.57.232.68,Asia-East,SSH,Biometric,389,NORMAL_OP,iOS|88:b7:b0:87:16:eb|v2.7,normal,21,5,0,5.766666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.9377379682563723,0.24762128293514252
USE_d701410d,User,2023-05-27 22:42:00,183.128.248.174,Asia-East,VPN,MFA,263,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,22,5,0,24.583333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.250601162721898,0.24762128293514252
EDG_79a28903,Edge Device,2023-05-27 23:34:00,41.113.207.17,Asia-East,API,Password,370,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal,23,5,0,29.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5546544575307621,0.24762128293514252
USE_fbc9f87a,User,2023-05-27 23:38:00,166.251.120.39,Asia-South,GitLab,Cert,166,NORMAL_OP,Windows|ba:87:13:37:de:b0|v2.6,normal,23,5,0,2.5,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.2338789243991153,0.24762128293514252
SER_c4b032cc,Service Account,2023-05-28 00:15:00,84.35.174.181,Asia-East,WebPortal,Password,417,NORMAL_OP,Android|44:1c:75:10:a1:cd|v3.9,normal,0,6,0,43.46666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,1.090614137215849,0.24762128293514252
USE_54b4a482,User,2023-05-28 00:57:00,208.160.1.120,Asia-East,SSH,Password,153,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal,0,6,0,6.333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.2968422944665283,0.24762128293514252
USE_11c58ef0,User,2023-05-28 01:32:00,216.91.223.249,US-East,GitLab,MFA,233,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal,1,6,0,5.083333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.761586713055966,0.24762128293514252
USE_76f2dbfe,User,2023-05-28 01:58:00,222.102.248.179,US-West,FileServer,Token,200,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal,1,6,0,45.766666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.0325999199727942,0.24762128293514252
USE_c0e9ab30,User,2023-05-28 02:23:00,209.224.87.90,Asia-East,Database,Token,124,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal,2,6,0,34.96666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.9970247003852772,0.24762128293514252
SER_2dbc2134,Service Account,2023-05-28 03:20:00,104.2.87.173,EU-Central,Database,Token,309,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal,3,6,0,59.05,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0920220575550574,0.24762128293514252
USE_b4a69f3c,User,2023-05-28 03:37:00,87.161.60.22,Asia-South,VPN,Password,480,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,3,6,0,24.533333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0,1.5689058458338938,0.24762128293514252
SER_9e8fc965,Service Account,2023-05-28 04:13:00,183.163.80.187,Asia-East,Database,MFA,566,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,4,6,0,24.266666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,2.4900144125637564,0.24762128293514252
EDG_79a28903,Edge Device,2023-05-28 04:43:00,204.74.108.139,Asia-East,API,Password,309,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal,4,6,0,5.15,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0084908727940451,0.24762128293514252
USE_8a0f4efb,User,2023-05-28 05:31:00,9.239.162.25,Asia-East,SSH,Cert,411,NORMAL_OP,Android|e6:66:9f:cc:bf:e0|v4.5,normal,5,6,0,25.1,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0253236454792796,0.24762128293514252
